SHIPMENT ID,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16
100000383,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000384,2,2,2,0,0,0,0,0,0,0,0,2,3,2,0,2
100000385,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100000386,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100000387,5,0,5,0,0,0,0,0,0,0,0,5,4,7,0,7
100000388,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,0
100000389,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000390,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
100000391,5,0,5,0,0,0,0,0,0,0,0,5,4,6,0,6
100000392,3,0,2,0,0,0,4,0,2,0,0,2,3,3,0,3
100000393,3,3,0,2,0,0,4,0,7,0,0,2,3,2,0,4
100000394,5,0,5,0,0,0,0,0,0,0,0,5,4,5,0,6
100000395,5,0,5,0,0,0,0,0,0,0,0,5,4,5,0,6
100000396,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000397,5,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0
100000398,5,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0
100000399,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100000400,2,2,2,0,0,0,0,0,0,0,0,2,3,2,0,2
100000401,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100000402,3,2,0,0,0,0,0,0,0,0,0,2,3,2,0,2
100000403,3,0,0,0,0,0,4,0,1,0,0,2,2,2,0,3
100000404,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1
100000405,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
100000406,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
100000407,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100000408,4,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0
100000409,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000410,5,0,0,0,0,0,0,0,0,0,0,5,4,6,0,6
100000411,3,2,2,2,0,0,0,0,2,0,0,2,0,2,0,3
100000412,5,6,4,5,0,0,0,0,0,0,0,4,0,5,0,6
100000413,2,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1
100000414,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000415,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000416,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000417,2,0,2,0,0,0,2,0,0,0,0,1,1,1,0,0
100000418,3,0,2,0,0,0,4,0,2,0,0,2,2,2,0,3
100000419,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100000420,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000421,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
100000422,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000423,3,2,2,0,0,0,0,0,0,0,0,2,3,2,0,3
100000424,5,5,4,0,0,0,0,0,0,0,0,6,0,5,0,5
100000425,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100000426,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000427,3,3,2,2,0,0,4,0,0,0,0,2,2,2,0,3
100000428,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000429,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2
100000430,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100000431,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100000432,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100000433,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100000434,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100000435,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100000436,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000437,3,0,2,0,0,0,4,0,2,0,0,2,2,2,0,4
100000438,5,0,0,0,0,0,0,0,0,0,0,5,4,6,0,6
100000439,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000440,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000441,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000442,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000443,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000444,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2
100000445,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100000446,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,6
100000447,5,0,4,0,0,0,0,0,0,0,6,4,0,4,0,5
100000448,4,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0
100000449,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000450,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000451,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000452,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100000453,3,0,2,0,0,0,4,0,0,0,0,2,2,2,0,3
100000454,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000455,5,0,8,0,0,0,0,0,0,0,7,5,4,6,0,7
100000456,5,0,5,0,0,0,0,0,0,0,7,5,4,6,0,0
100000457,5,0,6,0,0,0,0,0,0,0,7,6,4,7,0,0
100000458,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100000459,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000460,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100000461,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000462,5,0,6,0,0,0,0,0,0,0,7,6,4,7,0,0
100000463,5,0,5,0,0,0,0,0,0,0,7,5,4,6,0,0
100000464,5,0,8,0,0,0,0,0,0,0,7,5,4,6,0,7
100000465,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000466,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100000467,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000468,5,0,5,0,0,0,0,0,0,0,7,5,4,6,0,0
100000469,5,0,6,0,0,0,0,0,0,0,7,6,4,7,0,0
100000470,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100000471,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100000472,3,5,0,5,0,0,0,0,1,0,0,2,0,2,0,3
100000473,3,0,2,0,0,0,4,0,3,0,0,2,2,2,0,3
100000474,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000475,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100000476,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000477,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000478,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000479,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000480,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100000481,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,3
100000482,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000483,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000484,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000485,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000486,2,0,2,0,0,0,4,0,0,0,0,2,0,2,0,2
100000487,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
100000488,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100000489,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100000490,5,0,4,0,0,0,0,0,0,0,0,5,0,5,0,7
100000491,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000492,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000493,5,0,4,6,0,0,0,0,0,0,0,4,0,5,0,7
100000494,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,3
100000495,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000496,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000497,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000498,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000499,4,2,2,4,0,0,0,0,0,0,0,2,0,2,0,0
100000500,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000501,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000502,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000503,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000504,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,3
100000505,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000506,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000507,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000508,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000509,5,5,4,0,0,0,0,0,0,0,0,5,0,4,0,5
100000510,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000511,2,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1
100000512,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000513,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100000514,5,0,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000515,2,0,2,0,0,0,0,0,0,0,2,2,0,2,0,2
100000516,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000517,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000518,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000519,3,0,2,2,0,0,0,0,0,0,0,2,0,2,0,3
100000520,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
100000521,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100000522,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100000523,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000524,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100000525,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000526,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100000527,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
100000528,3,3,2,2,0,0,4,0,4,0,0,2,0,2,0,3
100000529,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000530,4,3,2,0,0,0,0,0,0,0,0,2,0,2,4,4
100000531,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000532,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000533,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000534,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000535,5,0,4,6,0,0,0,0,0,0,0,4,0,5,0,7
100000536,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000537,3,2,2,0,0,0,0,0,1,0,0,2,0,2,4,3
100000538,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100000539,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,2
100000540,3,0,2,0,0,0,1,0,0,0,0,2,0,1,0,2
100000541,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000542,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000543,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000544,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100000545,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100000546,5,0,8,0,0,0,0,0,0,0,7,5,0,6,0,7
100000547,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000548,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000549,5,0,5,0,0,0,0,0,0,0,7,5,0,6,0,0
100000550,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000551,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000552,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000553,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100000554,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,6
100000555,3,3,2,2,0,0,4,0,4,0,0,2,0,2,0,3
100000556,5,5,4,6,0,0,0,0,0,0,0,5,0,5,0,6
100000557,2,0,4,0,0,0,1,0,0,0,0,1,0,1,0,1
100000558,4,4,4,0,0,0,0,0,0,0,0,3,0,4,0,5
100000559,4,3,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100000560,3,5,5,0,0,0,0,0,0,0,0,2,0,3,0,4
100000561,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100000562,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,5
100000563,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100000564,5,6,5,0,0,0,0,0,0,0,0,5,0,4,0,6
100000565,3,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100000566,4,3,2,0,0,0,0,0,0,0,0,2,0,3,0,4
100000567,4,3,2,0,0,0,0,0,0,0,0,3,0,3,0,3
100000568,3,5,2,0,0,0,0,0,0,0,0,2,0,4,0,3
100000569,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000570,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000571,4,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100000572,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100000573,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100000574,5,4,4,0,0,0,0,0,0,0,0,4,0,5,0,6
100000575,3,5,5,0,0,0,0,0,0,0,0,2,4,3,0,4
100000576,4,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100000577,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100000578,4,3,2,0,0,0,0,0,0,0,0,3,4,3,0,3
100000579,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100000580,4,3,2,0,0,0,0,0,0,0,0,3,5,4,0,4
100000581,3,5,2,0,0,0,0,0,0,0,0,2,4,4,0,3
100000582,3,2,3,0,0,0,0,0,0,0,0,2,4,3,0,3
100000583,3,5,2,0,0,0,0,0,0,0,0,2,4,4,0,3
100000584,3,3,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000585,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,4
100000586,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000587,3,5,2,0,0,0,0,0,0,0,0,2,4,4,0,3
100000588,2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000589,2,2,2,0,0,0,0,0,0,0,0,2,0,3,0,2
100000590,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100000591,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100000592,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0
100000593,3,0,0,2,0,0,0,0,0,0,0,2,2,2,0,3
100000594,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,2
100000595,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
100000596,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000597,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100000598,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000599,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000600,4,3,2,0,0,0,0,0,0,0,0,2,0,2,0,4
100000601,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100000602,3,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1
100000603,5,0,0,0,0,0,0,0,0,0,7,5,4,5,0,6
100000604,3,0,0,0,0,0,4,0,2,0,0,2,3,2,0,3
100000605,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
100000606,5,0,0,0,0,0,0,0,0,0,6,3,0,4,0,5
100000607,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000608,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
100000609,3,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100000610,3,0,2,0,0,0,0,0,0,0,0,2,2,2,0,3
100000611,2,2,0,0,0,0,0,0,0,0,0,2,3,2,0,2
100000612,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
100000613,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000614,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000615,3,0,0,0,0,0,4,0,2,0,0,2,2,2,0,3
100000616,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000617,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000618,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
100000619,3,0,0,0,0,0,0,0,0,0,0,3,0,2,6,3
100000620,2,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1
100000621,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000622,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000623,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000624,3,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0
100000625,3,0,2,0,0,0,0,1,0,0,1,2,0,1,0,2
100000626,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,0
100000627,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000628,5,0,5,0,0,0,0,0,0,0,7,5,4,5,0,0
100000629,5,0,6,0,0,0,0,0,0,0,7,6,4,7,0,0
100000630,5,0,8,0,0,0,0,0,0,0,7,5,4,6,0,7
100000631,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
100000632,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000633,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000634,5,0,5,0,0,0,0,0,0,0,7,5,4,6,0,0
100000635,3,0,2,0,0,0,4,0,2,0,0,2,2,2,0,3
100000636,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000637,2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
100000638,3,4,3,0,0,0,0,0,0,0,0,3,0,3,0,3
100000639,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100000640,3,3,2,0,0,0,0,0,0,0,0,2,4,3,0,3
100000641,3,2,1,0,0,0,0,0,0,0,0,2,0,2,0,1
100000642,5,0,0,0,0,0,0,0,0,0,6,4,0,5,0,6
100000643,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
100000644,2,0,0,0,0,0,4,0,2,0,0,2,2,2,0,2
100000645,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000646,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000647,3,2,2,2,0,0,4,0,4,0,0,2,2,2,0,3
100000648,2,1,2,0,0,0,0,0,0,0,0,2,0,2,0,2
100000649,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000650,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,3
100000651,2,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1
100000652,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100000653,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
100000654,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,3
100000655,3,0,2,0,0,0,4,0,1,0,0,2,2,2,0,3
100000656,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000657,3,0,2,2,0,0,0,0,0,0,0,2,2,2,0,3
100000658,3,0,2,0,0,0,4,0,0,0,0,2,2,2,0,4
100000659,3,3,2,2,0,0,4,0,0,0,0,2,2,2,0,3
100000660,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1
100000661,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1
100000662,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
100000663,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000664,5,6,5,0,0,0,0,0,0,0,0,5,0,5,0,6
100000665,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100000666,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
100000667,5,0,5,0,0,0,0,0,0,0,7,6,4,6,0,7
100000668,5,0,5,0,0,0,0,0,0,0,0,5,4,6,0,6
100000669,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000670,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000671,4,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100000672,3,0,1,0,0,0,0,1,0,0,1,2,0,1,0,2
100000673,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000674,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100000675,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000676,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
100000677,4,4,4,0,0,0,0,0,0,0,0,4,0,4,7,4
100000678,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100000679,2,2,2,0,0,0,0,0,0,0,0,2,3,2,0,2
100000680,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,6
100000681,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,6
100000682,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000683,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,2
100000684,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000685,3,3,3,0,0,0,0,0,0,0,0,2,0,3,0,5
100000686,5,5,4,0,0,0,0,0,0,0,0,4,0,4,0,6
100000687,3,0,2,0,0,0,4,0,0,0,0,2,0,2,0,3
100000688,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000689,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000690,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100000691,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000692,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
100000693,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000694,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000695,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100000696,3,0,2,0,0,0,4,0,2,0,0,2,0,2,0,4
100000697,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000698,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000699,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000700,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,7
100000701,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000702,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000703,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0
100000704,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000705,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000706,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000707,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000708,2,0,1,0,0,0,3,0,0,0,0,1,0,1,0,1
100000709,3,0,2,0,0,0,4,0,2,0,0,2,0,3,0,3
100000710,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,6
100000711,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,5
100000712,2,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1
100000713,5,0,5,0,0,0,0,0,0,0,7,5,0,5,0,0
100000714,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100000715,4,3,2,0,0,0,0,0,0,0,0,3,0,3,3,4
100000716,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000717,3,2,2,0,0,0,0,0,0,0,0,3,0,2,0,3
100000718,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000719,3,3,2,2,0,0,4,0,0,0,0,2,0,2,0,3
100000720,4,0,4,0,0,0,0,0,0,0,0,5,0,2,0,0
100000721,3,0,2,0,0,0,4,0,2,0,0,2,0,2,0,3
100000722,3,2,2,0,0,0,0,0,0,0,0,2,0,2,0,3
100000723,3,3,2,3,0,0,4,0,7,0,0,2,0,3,0,3
100000724,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000725,4,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0
100000726,3,0,2,0,0,0,4,0,1,0,0,2,0,2,0,3
100000727,3,0,2,0,0,0,4,0,2,0,0,2,0,2,0,3
100000728,3,0,2,0,0,0,4,0,2,0,0,2,0,2,0,3
100000729,4,4,4,5,0,0,0,0,0,0,0,3,0,4,0,5
100000730,5,5,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000731,3,3,2,2,0,0,4,0,4,0,0,2,0,2,0,4
100000732,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000733,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000734,5,0,4,6,0,0,0,0,0,0,0,4,0,5,0,6
100000735,2,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1
100000736,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000737,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000738,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000739,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000740,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
100000741,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
100000742,2,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2
100000743,5,5,5,0,0,0,0,0,0,0,0,5,0,6,0,0
100000744,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,2
100000745,3,2,3,0,0,0,0,0,0,0,0,2,0,2,0,2
100000746,4,0,0,0,0,0,4,0,2,0,0,2,0,2,0,0
100000747,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000748,4,4,4,0,0,0,0,0,0,0,0,4,0,4,7,4
100000749,4,3,2,0,0,0,0,0,0,0,0,2,0,3,4,4
100000750,3,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
100000751,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,2
100000752,4,0,4,0,0,0,0,0,0,0,3,3,0,4,0,0
100000753,3,0,2,0,0,0,0,0,0,0,2,2,0,2,0,3
100000754,3,0,2,0,0,0,0,1,0,0,1,2,0,1,0,2
100000755,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000756,5,0,4,0,0,0,0,0,0,0,6,3,0,4,0,0
100000757,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100000758,5,0,6,0,0,0,0,0,0,0,7,6,0,7,0,0
100000759,3,0,1,0,0,0,0,0,0,0,3,2,0,2,0,2
100000760,5,0,8,0,0,0,0,0,0,0,7,5,0,6,0,7
100000761,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2
100000762,5,0,5,0,0,0,0,0,0,0,3,4,0,5,0,6
100000763,5,0,4,0,0,0,0,0,0,0,6,4,0,5,0,6
100000764,3,0,1,0,0,0,0,0,0,0,0,2,0,2,0,2
100000765,5,0,6,0,0,0,0,0,0,0,0,6,0,7,0,0
100000766,5,0,8,0,0,0,0,0,0,0,0,5,0,6,0,7
100000767,5,0,5,0,0,0,0,0,0,0,0,5,0,6,0,0
