SHIPMENT ID,ORIGIN_CITY,OST,O_ZIP,DEST_CITY,DST,D_ZIP,CLASS,WEIGHT,CUBE,RETAIL SHIPMENT FLAG,LIFTGATE FLAG,Carrier 1,Carrier 2,Carrier 3,Carrier 4,Carrier 5,Carrier 6,Carrier 7,Carrier 8,Carrier 9,Carrier 10,Carrier 11,Carrier 12,Carrier 13,Carrier 14,Carrier 15,Carrier 16,,,,,,,,,,,,,,,,,
100000080,MINNEAPOLIS                ,MN,55416 ,NAPERVILLE                 ,IL,60540 ,70," 2,011 ", 154.69 , Non-Retail , Non-Liftgate ,$246.41,$0.00,$244.46,$277.79,$0.00,$0.00,$0.00,$0.00,$231.48,$312.82,$0.00,$866.48,$0.00,$305.00,$0.00,$255.20,,,,,,,,,,,,,,,,,
100000081,NORTHAMPTON                ,PA,18067 ,EAST WINDSOR               ,NJ,08512 ,250," 1,686 ", 481.71 , Retail , Non-Liftgate ,$962.22,$0.00,$896.21,$0.00,$0.00,$0.00,$135.20,$0.00,$0.00,$0.00,$0.00,"$1,932.79",$0.00,$625.02,$0.00,$639.79,,,,,,,,,,,,,,,,,
100000082,FAIRFIELD                  ,CA,94533 ,EAST WINDSOR               ,NJ,08512 ,70, 363 , 50.42 , Retail , Non-Liftgate ,$412.38,$0.00,$329.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$391.93,$685.59,$0.00,$403.67,$0.00,$381.12,,,,,,,,,,,,,,,,,
100000083,SUPERIOR                   ,WI,54880 ,NAPERVILLE                 ,IL,60540 ,65," 1,087 ", 57.82 , Non-Retail , Non-Liftgate ,$214.02,$0.00,$169.51,$180.48,$0.00,$0.00,$0.00,$0.00,$118.81,$167.12,$0.00,$462.89,$0.00,$0.00,$0.00,$138.75,,,,,,,,,,,,,,,,,
100000084,LOS ANGELES                ,CA,90001 ,NAPERVILLE                 ,IL,60540 ,125," 3,160 ", 438.89 , Non-Retail , Non-Liftgate ,"$1,274.45",$0.00,"$1,949.86",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,967.53","$3,401.34",$0.00,"$1,800.73",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000085,RIALTO                     ,CA,92376 ,EAST WINDSOR               ,NJ,08512 ,70, 514 , 48.49 , Retail , Non-Liftgate ,$347.32,$0.00,$266.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$341.51,$595.68,$0.00,$390.69,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000086,TORRANCE                   ,CA,90502 ,NAPERVILLE                 ,IL,60540 ,70," 2,005 ", 159.13 , Non-Retail , Non-Liftgate ,$558.45,$0.00,$669.47,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$798.30,"$1,509.86",$0.00,$774.30,$0.00,$797.86,,,,,,,,,,,,,,,,,
100000087,CAMANCHE                   ,IA,52730 ,NAPERVILLE                 ,IL,60540 ,250, 378 , 121.94 , Non-Retail , Non-Liftgate ,$401.19,$0.00,$328.07,$112.08,$0.00,$0.00,$0.00,$0.00,$0.00,$159.14,$0.00,$457.51,$0.00,$198.28,$0.00,$139.54,,,,,,,,,,,,,,,,,
100000088,PULASKI                    ,WI,54162 ,NAPERVILLE                 ,IL,60540 ,250, 381 , 122.90 , Non-Retail , Non-Liftgate ,$212.83,$0.00,$418.87,$148.86,$0.00,$0.00,$0.00,$0.00,$0.00,$218.73,$0.00,$605.89,$0.00,$285.14,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000089,ANAHEIM                    ,CA,92806 ,ROMEOVILLE                 ,IL,60446 ,175," 2,531 ", 468.70 , Non-Retail , Non-Liftgate ,"$1,430.08",$0.00,"$1,628.61",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,204.12","$3,811.17",$0.00,"$1,539.54",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000090,BARNWELL                   ,SC,29812 ,EAST WINDSOR               ,NJ,08512 ,250," 1,964 ", 561.14 , Retail , Non-Liftgate ,"$1,170.95","$13,581.31","$1,316.65",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,664.43",$0.00,"$1,187.11",$0.00,$812.54,,,,,,,,,,,,,,,,,
100000091,SWEETWATER                 ,TN,37874 ,TRACY                      ,CA,95304 ,70," 1,000 ", 80.65 , Retail , Non-Liftgate ,$524.45,"$5,236.39",$367.93,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$932.14,$0.00,$758.66,$0.00,$378.72,,,,,,,,,,,,,,,,,
100000092,LINO LAKES                 ,MN,55038 ,NAPERVILLE                 ,IL,60540 ,250, 667 , 202.12 , Non-Retail , Liftgate Needed ,$377.84,$0.00,$498.26,$327.45,$0.00,$0.00,$0.00,$0.00,$277.36,$388.30,$0.00,"$1,075.58",$0.00,$402.02,$0.00,$316.80,,,,,,,,,,,,,,,,,
100000093,LINO LAKES                 ,MN,55038 ,NAPERVILLE                 ,IL,60540 ,250, 969 , 285.00 , Non-Retail , Non-Liftgate ,$461.83,$0.00,$587.59,$417.49,$0.00,$0.00,$0.00,$0.00,$352.48,$489.02,$0.00,"$1,354.56",$0.00,$524.58,$0.00,$398.95,,,,,,,,,,,,,,,,,
100000094,FOREST                     ,VA,24551 ,EAST WINDSOR               ,NJ,08512 ,70," 1,059 ", 121.72 , Retail , Non-Liftgate ,$210.66,"$3,227.44",$302.58,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$611.95,$0.00,$224.93,$0.00,$164.30,,,,,,,,,,,,,,,,,
100000095,WILMINGTON                 ,DE,19801 ,EAST WINDSOR               ,NJ,08512 ,70," 1,968 ", 123.00 , Retail , Non-Liftgate ,$250.13,$0.00,$176.89,$0.00,$0.00,$0.00,$170.30,$0.00,$0.00,$0.00,$0.00,$549.14,$0.00,$264.77,$0.00,$171.76,,,,,,,,,,,,,,,,,
100000096,TORRANCE                   ,CA,90501 ,NAPERVILLE                 ,IL,60540 ,150, 501 , 98.24 , Non-Retail , Non-Liftgate ,$447.54,$0.00,$417.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$574.94,$919.87,$0.00,$590.77,$0.00,$493.38,,,,,,,,,,,,,,,,,
100000097,ROCK HILL                  ,SC,29730 ,NEWTON                     ,NC,28658 ,70, 360 , 37.11 , Non-Retail , Non-Liftgate ,$247.23,$152.50,$119.34,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$251.31,$0.00,$126.79,,,,,,,,,,,,,,,,,
100000098,CONOVER                    ,NC,28613 ,EAST WINDSOR               ,NJ,08512 ,250, 86 , 29.66 , Retail , Non-Liftgate ,$318.71,$911.70,$180.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$278.74,$0.00,$131.88,,,,,,,,,,,,,,,,,
100000099,WILMINGTON                 ,DE,19801 ,NAPERVILLE                 ,IL,60540 ,70," 2,500 ", 153.37 , Non-Retail , Liftgate Needed ,$411.39,$0.00,$435.03,$0.00,$0.00,$0.00,$296.40,$0.00,$773.13,$0.00,$0.00,"$1,152.67",$0.00,$369.65,$0.00,$351.53,,,,,,,,,,,,,,,,,
100000100,FOREST PARK                ,IL,60130 ,NAPERVILLE                 ,IL,60540 ,55, 207 , 19.90 , Non-Retail , Non-Liftgate ,$297.07,$152.50,$109.01,$124.94,$0.00,$0.00,$0.00,$0.00,$95.02,$104.01,$0.00,$157.22,$0.00,$271.82,$0.00,$123.44,,,,,,,,,,,,,,,,,
100000101,EARLY BRANCH               ,SC,29916 ,NAPERVILLE                 ,IL,60540 ,70, 160 , 20.00 , Non-Retail , Non-Liftgate ,$321.96,$152.50,$165.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$258.89,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000102,MIAMI                      ,FL,33122 ,EAST WINDSOR               ,NJ,08512 ,125, 240 , 38.71 , Retail , Non-Liftgate ,$249.09,"$1,813.54",$212.94,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$352.87,$0.00,$228.06,$0.00,$150.26,,,,,,,,,,,,,,,,,
100000103,TRENTON                    ,NJ,08620 ,ROMEOVILLE                 ,IL,60446 ,70," 1,550 ", 124.00 , Non-Retail , Non-Liftgate ,$366.29,$0.00,$342.57,$0.00,$0.00,$0.00,$244.40,$0.00,$634.33,$0.00,$0.00,$944.42,$0.00,$352.43,$0.00,$280.64,,,,,,,,,,,,,,,,,
100000104,ROCK ISLAND                ,IL,61201 ,TRACY                      ,CA,95304 ,70," 3,822 ", 220.92 , Retail , Non-Liftgate ,"$1,124.00","$12,129.27",$927.08,"$2,547.18",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,359.82",$0.00,"$1,422.98",$0.00,$986.67,,,,,,,,,,,,,,,,,
100000105,ROMEOVILLE                 ,IL,60446 ,CHINO                      ,CA,91708 ,70," 3,130 ", 235.34 , Non-Retail , Liftgate Needed ,$989.36,"$11,743.67",$798.95,"$2,322.97",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,153.13",$0.00,"$1,374.22",$0.00,$902.10,,,,,,,,,,,,,,,,,
100000106,LIBERTYVILLE               ,IL,60048 ,ROMEOVILLE                 ,IL,60446 ,70, 355 , 38.17 , Non-Retail , Non-Liftgate ,$297.07,$152.50,$109.01,$124.94,$0.00,$0.00,$0.00,$0.00,$95.02,$104.01,$0.00,$161.95,$0.00,$258.89,$0.00,$123.44,,,,,,,,,,,,,,,,,
100000107,LIBERTYVILLE               ,IL,60048 ,NAPERVILLE                 ,IL,60540 ,55," 1,220 ", 57.55 , Non-Retail , Non-Liftgate ,$355.60,$188.36,$109.98,$124.94,$0.00,$0.00,$0.00,$0.00,$95.02,$104.01,$0.00,$265.72,$0.00,$258.89,$0.00,$123.44,,,,,,,,,,,,,,,,,
100000108,FRANKFORT                  ,IN,46041 ,TRACY                      ,CA,95304 ,70, 283 , 42.24 , Retail , Non-Liftgate ,$346.23,$0.00,$264.71,$694.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$449.83,$0.00,$431.82,$0.00,$246.28,,,,,,,,,,,,,,,,,
100000109,FRANKFORT                  ,IN,46041 ,TRACY                      ,CA,95304 ,70, 938 , 77.52 , Retail , Non-Liftgate ,$431.33,$0.00,$355.74,$885.37,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$851.85,$0.00,$646.71,$0.00,$371.76,,,,,,,,,,,,,,,,,
100000110,ELGIN                      ,IL,60123 ,TRACY                      ,CA,95304 ,70," 1,690 ", 131.01 , Retail , Non-Liftgate ,$659.51,"$7,506.46",$602.57,"$1,460.08",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,383.74",$0.00,"$1,377.57",$0.00,$587.25,,,,,,,,,,,,,,,,,
100000111,SOUTHAVEN                  ,MS,38671 ,NAPERVILLE                 ,IL,60540 ,70, 285 , 33.14 , Non-Retail , Non-Liftgate ,$279.92,$172.14,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$242.86,$0.00,$279.27,$0.00,$142.80,,,,,,,,,,,,,,,,,
100000112,SOUTHAVEN                  ,MS,38671 ,ROMEOVILLE                 ,IL,60446 ,70, 157 , 20.39 , Non-Retail , Non-Liftgate ,$279.92,$152.50,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$307.22,$0.00,$142.80,,,,,,,,,,,,,,,,,
100000113,IRVING                     ,TX,75061 ,WILMER                     ,TX,75172 ,175," 1,188 ", 220.00 , Non-Retail , Liftgate Needed ,$674.49,$337.35,$278.90,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$475.91,$0.00,$284.49,$169.92,$156.30,,,,,,,,,,,,,,,,,
100000114,GREENCASTLE                ,PA,17225 ,NAPERVILLE                 ,IL,60540 ,70," 1,710 ", 135.71 , Non-Retail , Liftgate Needed ,$483.92,$693.70,$363.08,$0.00,$0.00,$0.00,$244.40,$0.00,$657.07,$0.00,$0.00,$978.63,$0.00,$212.91,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000115,MOUNT PLEASANT             ,WI,53177 ,NAPERVILLE                 ,IL,60540 ,70," 1,080 ", 106.93 , Non-Retail , Non-Liftgate ,$212.83,$233.54,$232.31,$105.50,$0.00,$0.00,$0.00,$0.00,$101.45,$118.94,$0.00,$329.47,$0.00,$326.42,$0.00,$127.13,,,,,,,,,,,,,,,,,
100000116,WILMINGTON                 ,MA,01887 ,EAST WINDSOR               ,NJ,08512 ,175, 155 , 35.23 , Retail , Non-Liftgate ,$197.40,$0.00,$0.00,$0.00,$0.00,$0.00,$184.60,$0.00,$0.00,$0.00,$0.00,$290.57,$0.00,$205.60,$0.00,$123.31,,,,,,,,,,,,,,,,,
100000117,SANTA CLARITA              ,CA,91355 ,NAPERVILLE                 ,IL,60540 ,70, 544 , 51.32 , Non-Retail , Liftgate Needed ,$370.65,$0.00,$285.49,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$319.51,$556.70,$0.00,$389.82,$0.00,$305.94,,,,,,,,,,,,,,,,,
100000118,SANTA CLARITA              ,CA,91355 ,TRACY                      ,CA,95304 ,70, 324 , 34.84 , Retail , Non-Liftgate ,$332.07,$0.00,$168.32,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$267.50,$0.00,$445.01,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000119,TORRANCE                   ,CA,90501 ,NAPERVILLE                 ,IL,60540 ,70, 485 , 47.09 , Non-Retail , Liftgate Needed ,$370.65,$0.00,$251.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$286.13,$497.46,$0.00,$310.98,$0.00,$275.39,,,,,,,,,,,,,,,,,
100000120,TRACY                      ,CA,95304 ,EAST WINDSOR               ,NJ,08512 ,110, 215 , 33.59 , Retail , Non-Liftgate ,$347.32,$0.00,$255.48,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$279.16,$448.65,$0.00,$266.19,$0.00,$267.87,,,,,,,,,,,,,,,,,
100000121,NORTH LAS VEGAS            ,NV,89032 ,EAST WINDSOR               ,NJ,08512 ,175, 953 , 176.48 , Retail , Non-Liftgate ,"$1,023.19",$0.00,$950.05,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,154.15","$2,001.18",$0.00,"$1,022.38",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000122,SAN MARCOS                 ,CA,92069 ,TRACY                      ,CA,95304 ,70, 100 , 13.51 , Retail , Non-Liftgate ,$332.07,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$106.56,$0.00,$0.00,$167.23,$179.22,$0.00,$444.75,$0.00,$160.69,,,,,,,,,,,,,,,,,
100000123,TRACY                      ,CA,95304 ,NEW YORK                   ,NY,10014 ,125, 500 , 74.63 , Non-Retail , Non-Liftgate ,$653.30,$0.00,$712.63,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$731.44,"$1,113.31",$0.00,"$1,111.91",$0.00,$851.45,,,,,,,,,,,,,,,,,
100000124,NAPERVILLE                 ,IL,60540 ,LONGMONT                   ,CO,80501 ,150, 305 , 62.24 , Non-Retail , Non-Liftgate ,$285.56,"$2,275.51",$378.37,$430.43,$0.00,$0.00,$0.00,$0.00,$230.72,$0.00,$0.00,$457.43,$0.00,$405.09,$0.00,$177.65,,,,,,,,,,,,,,,,,
100000125,TRACY                      ,CA,95304 ,ATLANTA                    ,GA,30318 ,125, 600 , 88.24 , Non-Retail , Liftgate Needed ,$552.19,$0.00,$584.66,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$633.41,"$1,014.05",$0.00,$511.86,$0.00,$508.36,,,,,,,,,,,,,,,,,
100000126,TRACY                      ,CA,95304 ,NOYAC                      ,NY,11963 ,125, 700 , 101.45 , Non-Retail , Non-Liftgate ,$905.60,$0.00,$958.01,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$995.87,"$1,430.08",$0.00,"$1,350.10",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000127,TRACY                      ,CA,95304 ,NEW YORK                   ,NY,10014 ,125, 700 , 101.45 , Non-Retail , Non-Liftgate ,$887.41,$0.00,$895.78,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$974.88,"$1,505.83",$0.00,"$1,480.27",$0.00,"$1,054.00",,,,,,,,,,,,,,,,,
100000128,TRACY                      ,CA,95304 ,GLENCOE                    ,IL,60022 ,125, 600 , 88.24 , Non-Retail , Non-Liftgate ,$480.76,$0.00,$336.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$573.83,$918.13,$0.00,$503.29,$0.00,$492.48,,,,,,,,,,,,,,,,,
100000129,TRACY                      ,CA,95304 ,GLENCOE                    ,IL,60022 ,125, 500 , 74.63 , Non-Retail , Non-Liftgate ,$401.97,$0.00,$283.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$481.20,$768.78,$0.00,$423.33,$0.00,$415.40,,,,,,,,,,,,,,,,,
100000130,TRACY                      ,CA,95304 ,GREENWICH                  ,CT,06830 ,125, 700 , 101.45 , Non-Retail , Liftgate Needed ,$698.25,$0.00,$608.63,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$800.44,"$1,283.47",$0.00,$747.75,$0.00,$0.00,,,,,,,,,,,,,,,,,
100000131,SOUTHAVEN                  ,MS,38672 ,NAPERVILLE                 ,IL,60540 ,70," 1,495 ", 115.89 , Non-Retail , Non-Liftgate ,$324.70,$519.20,$234.17,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$732.45,$0.00,$279.27,$0.00,$238.64,,,,,,,,,,,,,,,,,
100000132,ELK GROVE VILLAGE          ,IL,60007 ,TRACY                      ,CA,95304 ,65, 636 , 40.00 , Retail , Non-Liftgate ,$370.65,"$3,015.86",$339.38,$694.10,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$550.63,$0.00,$592.90,$0.00,$246.32,,,,,,,,,,,,,,,,,
100000133,ELK GROVE VILLAGE          ,IL,60007 ,NAPERVILLE                 ,IL,60540 ,65," 1,090 ", 57.98 , Non-Retail , Liftgate Needed ,$361.34,$175.78,$117.11,$124.94,$0.00,$0.00,$0.00,$0.00,$95.02,$104.01,$0.00,$247.98,$0.00,$258.89,$0.00,$123.44,,,,,,,,,,,,,,,,,
100000134,TRENTON                    ,NJ,08691 ,EAST WINDSOR               ,NJ,08512 ,70," 1,365 ", 106.64 , Retail , Non-Liftgate ,$224.39,$0.00,$172.18,$0.00,$0.00,$0.00,$123.50,$0.00,$0.00,$0.00,$0.00,$457.33,$0.00,$205.07,$0.00,$145.42,,,,,,,,,,,,,,,,,
100000135,CONOVER                    ,NC,28613 ,NAPERVILLE                 ,IL,60540 ,250, 60 , 20.69 , Non-Retail , Non-Liftgate ,$337.45,$152.50,$166.39,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$240.21,$0.00,$143.99,,,,,,,,,,,,,,,,,
100000136,WINCHESTER                 ,VA,22603 ,TRACY                      ,CA,95304 ,70," 1,730 ", 196.59 , Retail , Non-Liftgate ,"$1,040.85","$11,598.34","$1,130.02",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,001.41",$0.00,"$1,309.57",$0.00,$0.00,,,,,,,,,,,,,,,,,
100000137,LARGO                      ,FL,33773 ,NAPERVILLE                 ,IL,60540 ,70," 6,225 ", 359.83 , Non-Retail , Non-Liftgate ,$932.41,"$1,827.12",$955.13,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,577.61",$0.00,$676.48,$0.00,$760.14,,,,,,,,,,,,,,,,,
100000138,DRESDEN                    ,TN,38225 ,PASADENA                   ,CA,91105 ,70, 217 , 25.53 , Non-Retail , Liftgate Needed ,$324.75,"$1,690.13",$288.31,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$312.15,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100000139,DRESDEN                    ,TN,38225 ,ROSEVILLE                  ,CA,95678 ,70, 552 , 52.57 , Non-Retail , Non-Liftgate ,$324.75,"$3,540.61",$307.45,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$618.08,$0.00,$572.39,$0.00,$258.39,,,,,,,,,,,,,,,,,
100000140,DRESDEN                    ,TN,38225 ,MANHASSET                  ,NY,11030 ,70, 521 , 51.08 , Non-Retail , Non-Liftgate ,$316.63,"$3,185.57",$513.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$528.20,$0.00,$549.16,$0.00,$319.96,,,,,,,,,,,,,,,,,
100000141,DRESDEN                    ,TN,38225 ,WALNUT CREEK               ,CA,94596 ,70, 700 , 72.16 , Non-Retail , Non-Liftgate ,$415.42,"$4,901.35",$451.85,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$868.86,$0.00,$489.51,$0.00,$354.48,,,,,,,,,,,,,,,,,
100000142,DRESDEN                    ,TN,38225 ,PALO ALTO                  ,CA,94304 ,70, 695 , 61.50 , Non-Retail , Liftgate Needed ,$353.79,"$4,182.09",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$726.40,$0.00,$430.09,$0.00,$299.88,,,,,,,,,,,,,,,,,
100000143,DRESDEN                    ,TN,38225 ,TORRANCE                   ,CA,90503 ,70, 569 , 54.19 , Non-Retail , Non-Liftgate ,$324.75,"$3,445.85",$282.61,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$602.11,$0.00,$371.59,$0.00,$252.29,,,,,,,,,,,,,,,,,
100000144,DRESDEN                    ,TN,38225 ,LAS VEGAS                  ,NV,89135 ,70, 346 , 34.95 , Non-Retail , Non-Liftgate ,$250.32,"$2,044.48",$252.16,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$349.51,$0.00,$313.10,$0.00,$189.19,,,,,,,,,,,,,,,,,
100000145,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10012 ,70, 215 , 26.22 , Non-Retail , Liftgate Needed ,$339.71,"$1,564.28",$492.54,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$346.56,$0.00,$441.15,$0.00,$463.55,,,,,,,,,,,,,,,,,
100000146,DRESDEN                    ,TN,38225 ,RICHMOND                   ,VA,23233 ,70," 3,260 ", 195.21 , Non-Retail , Non-Liftgate ,$744.30,"$1,032.11",$490.71,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,456.04",$0.00,$462.77,$0.00,$493.37,,,,,,,,,,,,,,,,,
100000147,DRESDEN                    ,TN,38225 ,MANHASSET                  ,NY,11030 ,70, 216 , 26.34 , Non-Retail , Liftgate Needed ,$314.71,"$1,574.62",$483.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$254.49,$0.00,$354.13,$0.00,$306.05,,,,,,,,,,,,,,,,,
100000148,DRESDEN                    ,TN,38225 ,PARAMUS                    ,NJ,07652 ,70, 895 , 77.16 , Non-Retail , Non-Liftgate ,$562.05,"$3,659.17",$575.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$714.48,$0.00,$436.11,$0.00,$221.62,,,,,,,,,,,,,,,,,
100000149,DRESDEN                    ,TN,38225 ,NAPERVILLE                 ,IL,60540 ,70," 1,060 ", 88.33 , Non-Retail , Liftgate Needed ,$275.90,$362.12,$172.48,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$510.86,$0.00,$265.29,$0.00,$155.79,,,,,,,,,,,,,,,,,
100000150,DRESDEN                    ,TN,38225 ,NEW YORK                   ,NY,10013 ,70, 200 , 22.73 , Non-Retail , Non-Liftgate ,$339.71,"$1,314.78",$475.46,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$336.24,$0.00,$441.15,$0.00,$463.55,,,,,,,,,,,,,,,,,
100000151,DRESDEN                    ,TN,38225 ,NEWTON                     ,MA,02467 ,70, 560 , 45.90 , Non-Retail , Liftgate Needed ,$249.09,"$2,408.24",$218.02,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$459.91,$0.00,$237.21,$0.00,$154.25,,,,,,,,,,,,,,,,,
100000152,DRESDEN                    ,TN,38225 ,CORTE MADERA               ,CA,94925 ,70, 537 , 50.66 , Non-Retail , Liftgate Needed ,$324.75,"$3,611.63",$324.53,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$575.01,$0.00,$313.71,$0.00,$297.00,,,,,,,,,,,,,,,,,
100000153,DRESDEN                    ,TN,38225 ,COSTA MESA                 ,CA,92626 ,70, 615 , 48.81 , Non-Retail , Liftgate Needed ,$324.75,"$3,243.19",$287.24,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$556.66,$0.00,$365.75,$0.00,$234.86,,,,,,,,,,,,,,,,,
100000154,DRESDEN                    ,TN,38225 ,SAN JOSE                   ,CA,95128 ,70," 1,865 ", 117.30 , Non-Retail , Liftgate Needed ,$638.49,"$7,889.74",$560.21,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,340.37",$0.00,$932.31,$0.00,$535.14,,,,,,,,,,,,,,,,,
100000155,DRESDEN                    ,TN,38225 ,WOODLAND HILLS             ,CA,91367 ,70, 239 , 27.16 , Non-Retail , Non-Liftgate ,$324.75,"$1,628.31",$227.99,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$312.15,$0.00,$333.07,$0.00,$230.32,,,,,,,,,,,,,,,,,
100000156,DRESDEN                    ,TN,38225 ,AUSTIN                     ,TX,78750 ,70, 90 , 13.43 , Non-Retail , Non-Liftgate ,$275.90,$152.50,$177.86,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$226.24,$0.00,$249.22,$0.00,$142.79,,,,,,,,,,,,,,,,,
100000157,DRESDEN                    ,TN,38225 ,NAPERVILLE                 ,IL,60540 ,70," 1,048 ", 72.28 , Non-Retail , Non-Liftgate ,$275.90,$314.04,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$443.02,$0.00,$265.29,$0.00,$135.11,,,,,,,,,,,,,,,,,
100000158,DRESDEN                    ,TN,38225 ,NAPERVILLE                 ,IL,60540 ,70, 207 , 23.52 , Non-Retail , Liftgate Needed ,$275.90,$152.50,$156.06,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$265.29,$0.00,$128.84,,,,,,,,,,,,,,,,,
100000159,DRESDEN                    ,TN,38225 ,BIRMINGHAM                 ,MI,48009 ,150, 37 , 8.60 , Non-Retail , Non-Liftgate ,$286.11,$561.38,$144.59,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.23,$0.00,$279.27,$0.00,$129.49,,,,,,,,,,,,,,,,,
